citizen_race,use_of_force_by_citizen,agency,uof_uid,tracking_id,incident_year,incident_month,incident_day,citizen_uid,department_desc
white,pursuit only,louisiana-state-pd,7796db8d5b7c260e97faadd2c090f08d,124029dd250410f9438f304f9eb4cdc9,2022,3,10,7d3ff6d59db8c0ee926da515b05f38be,troop c
black,,louisiana-state-pd,62b1577ecf2cc9c28beaca608bb33cc1,88514f588ca656d867a7c29da91ced71,2022,5,11,964df2fcdda9814f70744fa6dedf2cf6,troop i
white,pursuit only,louisiana-state-pd,2b14d88f306fd39600d47ac6e8185f63,46d04f90634ef2a00dfe71b9914004ce,2022,10,28,68d0c00acaf3dbbc4a9982902c97e4cb,troop e
black,,louisiana-state-pd,3ff91ea2a0e918a0ac6bf72f623bdc97,d7ee10ce7feb8d9e35d83c6a8bdd42c2,2022,5,17,d7bb511bbe37970dcd65efb1e672b6b8,troop e
black,,louisiana-state-pd,01321f065f3e35e53ab4c92c3bd14bd1,d7ee10ce7feb8d9e35d83c6a8bdd42c2,2022,5,17,2b4653e29ac4dbee5aea025a04d1e32a,troop e
black,,louisiana-state-pd,6f858341cd4b6c4565d1bca5351abbce,d7ee10ce7feb8d9e35d83c6a8bdd42c2,2022,5,17,733cbac15ab5bd7f5dfabc8b64281fe1,troop e
black,,louisiana-state-pd,7b6a12da373cf24f63b8805995e97899,d7ee10ce7feb8d9e35d83c6a8bdd42c2,2022,5,17,1e326959726f1cdfc5cd390305bdb132,troop e
black,,louisiana-state-pd,758edc2aa6a10a6b600e748a20d6f111,d7ee10ce7feb8d9e35d83c6a8bdd42c2,2022,5,17,f93f88e75278fb267efa8d21a6404b56,troop e
black,pursuit only,louisiana-state-pd,29e8d43abbb175b6f189504bcd6e90e2,01fafbd7d5492c317b5feca9d8cb8950,2022,1,4,85926d0a4fca17f871750056640c230d,troop i
black,pursuit only,louisiana-state-pd,41994cce0216a8fef6bfb886358358f9,01fafbd7d5492c317b5feca9d8cb8950,2022,1,4,7f0555b339a7f0819978625991c500ec,troop i
black,pursuit only,louisiana-state-pd,b26601f470040cd5f7aedeff37551188,01fafbd7d5492c317b5feca9d8cb8950,2022,1,4,ef60ea60fe22c5c4fcd76b78c768a346,troop i
black,,louisiana-state-pd,f02801a996faa63824bd583d6e44b62f,5cb67498c8d374e6d698f14f972ed326,2022,10,18,63d7e1f3bb99a5ae8b3762e5c83b7b8b,troop l
hispanic,,louisiana-state-pd,c38825e6f468289e86c34fb6296bdb1b,fd62c1e7d5788adb1186e1f5cae9167e,2022,9,25,c294b01b10e0c59bbdcbfe4692961e3d,troop l
hispanic,,louisiana-state-pd,77a850ee8f3f32732adef369a0739e2f,fd62c1e7d5788adb1186e1f5cae9167e,2022,9,25,746d851e95c8fef8f0ed2ebc531c6213,troop l
,pursuit only,louisiana-state-pd,20151b0ef5bec805716e91d7f006928a,db104a1c201fdde928741a7b605fd1a0,2022,1,13,a0218953919f476c1d7904a91805ea0c,troop l
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,162a54e82c1bb53e24a6760f804c7fe6,0686547abb098c40ea7762ab35e2f257,2022,12,7,9d5352400ac6585d033ddf657fd0e4a3,troop e
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,2eedd3c6f39e480f39fd695cadf82292,0686547abb098c40ea7762ab35e2f257,2022,12,7,c53361238411bbe77b881431b5fa20ae,troop e
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,5f6bf77e95bde7f9510aff6e79a0c048,0686547abb098c40ea7762ab35e2f257,2022,12,7,fc15bb76018ca4f5ef8e0579198b6305,troop e
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,c1d3a30022c5355e9e9032baf681b823,0686547abb098c40ea7762ab35e2f257,2022,12,7,db903d713d1358a75f0cf81307c39592,troop e
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,5f168d6c13a12ca4362411e15560875f,1a2e7af6ab8265e14d09e562ea1c614f,2022,6,7,05e003f7666d9d4bc3fbe4aa7fda9cf4,troop e
white,pursuit only,louisiana-state-pd,3912c6242284f65a07e895021010a964,a53c64c2242e8370289b272bdfadf968,2022,8,1,9d0beae399696801d85c5023f28da964,troop e
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,568c5f0242365f021c29260b3e2cde87,5d448dd173d7306de1fb1254831d5834,2022,1,29,df4b0aa66cb3cf7489746ad4b75b0d88,troop e
black,pursuit only,louisiana-state-pd,588ca674406624c6c3274723150da8d5,be2d40b44da14c900dff4acd3697510c,2022,8,5,39a106e665a13ac965b0256ccbde2526,troop e
black,pursuit only,louisiana-state-pd,4462d058c6936d78b1e59db14eb329e1,503da5b733f676e7f54849cb08797821,2022,1,16,7b1fa67a71b6aaf8eb5e354787095968,troop g
black,pursuit only,louisiana-state-pd,453654a0fb24f40c0d18fc21d0f33241,6bbd9aab73e90c6cc1af73993e63e644,2022,3,24,04c446e3f488cefde90a1edcd3f0d2f0,troop d
black,vehicle contact,louisiana-state-pd,e90ed49977c658f0cd0a007ab6a840e0,564394c0edcad434993c4f9d901c093d,2022,1,11,740afa29c568ac89ce40d9b10cd002a9,troop nola
black,pursuit only,louisiana-state-pd,8721d77b5707a86a73605a8caa063da0,e20b0efb20cbfe9627aa3d3ffab86c99,2022,4,2,540555374d0fdf3a21fa4a76b2e530f1,troop e
,pursuit only,louisiana-state-pd,74e98610623079ad3716b4b736447cdc,96497f7446aa375df7d0dbf10f9e8c33,2022,2,14,3bfaac01213f7d5874ed53545e3c0f95,troop g
,pursuit only,louisiana-state-pd,da130c7b38a016f171dd2d94fd9c87e5,dd5d06b4ee8a860b58dfcdd6275f9efe,2022,6,12,27811e3df72b6199f51d255ac24ad3a2,troop a
,pursuit only,louisiana-state-pd,92b22a3aa0af0fc248d96ffa72c95e2a,dd5d06b4ee8a860b58dfcdd6275f9efe,2022,6,12,9935b6bb7d876fe4093f75e76719bdff,troop a
black,pursuit only,louisiana-state-pd,a4edfe3489e9031794c66564e0b93480,ba903d35300aad341125a5d395fc946c,2022,10,31,f5127f0ae43c2e870d854155d75a498a,troop c
black,,louisiana-state-pd,b0ecac1321871056eb87bba86b7bd877,e8d624581b07fc7eef222e77ed22f1ef,2022,7,16,4c0c0ce08dcac889a0b1efa7ad5d0b86,troop c
black,,louisiana-state-pd,f80dffdac5fd7f29a897dbf42f6db8e0,e8d624581b07fc7eef222e77ed22f1ef,2022,7,16,e0e945a4aebb5f0e8944157cb1da7e27,troop c
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,3c0d081ec95d139ac0c71743b2ca448d,902ad0e7c6d2b8acc75e296831895a6f,2022,10,8,674cbd5c6cb1d04e4ac8abc54797317c,troop c
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,53210d23a4512bfe7027e01b884282cb,6a87b1f0e0fa6e2a54c8210e46310fe0,2022,10,22,a3d6ad53f58e68bbc628809961f9fe14,troop c
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,6926d6ab881d958b072d18b4bbcf020d,6a87b1f0e0fa6e2a54c8210e46310fe0,2022,10,22,09e67d1b3b22fbe939d7ddbf0ae83aa5,troop c
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,df5a0f327d2454741c0352c8def14791,6a87b1f0e0fa6e2a54c8210e46310fe0,2022,10,22,774f10c002458770fcecc63c45aaddc9,troop c
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,b2beaaaffcb49aa5206e30e565718696,6a87b1f0e0fa6e2a54c8210e46310fe0,2022,10,22,a1e5c15b2d32a73e2cc5bb1897077f3d,troop c
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,356b5d8fad1526f026e8d5091680ff6c,6a87b1f0e0fa6e2a54c8210e46310fe0,2022,10,22,63453895e9d42b12ae07f6001782ea9b,troop c
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,b835fa991ca56271491f0bf6508b5fa6,6a87b1f0e0fa6e2a54c8210e46310fe0,2022,10,22,6a5a09e17dcd6fe7c60547e05079f54f,troop c
white,pursuit only,louisiana-state-pd,1af899210070a61f4e29da13c460e919,383b56848244063446fb9a3df2f18c79,2022,4,10,0193721b78f6184777658f82229d68e7,troop d
white,pursuit only,louisiana-state-pd,824eaed30ef15bcd727b306cd4c21545,3bbbf6c554363995711668b4df4963b0,2022,5,20,fb5dd5f5f4ddf73920a3a4307c5e1cc4,troop i
white,pursuit only,louisiana-state-pd,2aad033527306ea32e02e4bead9257d5,813a8705e45077989240a56d2fd6073d,2022,9,29,3363c109cf2edcb0761fa8efbfd58664,troop l
black,pursuit only,louisiana-state-pd,03c104ddc374ca55fac539b1d10f6db1,5b9bc07d2967accba2756b73cb5779d0,2022,2,25,0bac64b8c7cdb6a2fe776ecd30217e15,troop g
black,pursuit only,louisiana-state-pd,271118ab994822ee51e1449bec6f85a6,5b9bc07d2967accba2756b73cb5779d0,2022,2,25,a288641be7044640de22e96b0496f5b7,troop g
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,c5540f9fde4c8cce5fc577e12429a2f9,bf05668b5ba77e48e8a05d0640fb7593,2022,5,1,e902e4905272ed07f55b19be5e1f3c77,troop f
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,211a49cd0914e875dc6fd2d044048013,c999f757faa3aeda67607dc7ff8afcd6,2022,2,25,c73ea7d373dc6107019736e3a117e4f6,troop f
white,pursuit only,louisiana-state-pd,9f60763a9e616389401117dfba9425a4,d51d5a94ec1ac9f4a8e40f0d9a2e4364,2022,7,25,3bba8a3e7924ad9a7188edafb9fa1d1c,troop l
black,vehicle contact,louisiana-state-pd,4a1c9bb76416467a4b44aaa6f2ff8b18,df76e614a52d978c2b74115a9018c5cb,2022,1,18,8ffb54bea8971a8ae1f62297fc1c78b4,troop a
black,vehicle contact,louisiana-state-pd,007f5324bfe0971c2395909351764d49,df76e614a52d978c2b74115a9018c5cb,2022,1,18,b48b9a2813643d7efd2689cfb8b832df,troop a
black,vehicle contact,louisiana-state-pd,33ea8d3c14e8292f3b4f7786a9ef9cda,df76e614a52d978c2b74115a9018c5cb,2022,1,18,6ad27dab2e4fb1f6baf884f082c17225,troop a
black,,louisiana-state-pd,2b0afc715c36dc1eb54e9dfb4f258a98,3b0d45e11d7413f61036e8d18b0f0907,2022,3,10,dbc40354877af7e0e683fa8c5cda2689,troop a
black,,louisiana-state-pd,5975279c7c14dc8a8e6e236accde9c15,3b0d45e11d7413f61036e8d18b0f0907,2022,3,10,75e39e00ecab080246d465fa1e72e94e,troop a
black,,louisiana-state-pd,64fc31e33e5d4ea8bee9719dea45a1d1,3b0d45e11d7413f61036e8d18b0f0907,2022,3,10,79f615f80f9182d3c286d12633d8ca6a,troop a
black,,louisiana-state-pd,6251ac377a3a15b4128eabee6e68329c,3b0d45e11d7413f61036e8d18b0f0907,2022,3,10,ea2c92a81592b97954a8bd2bc03f86ad,troop a
black,,louisiana-state-pd,1f46cb402430976b271ab788bc7b1219,f9d59b2708aa92b270054d1cb0236780,2022,10,14,7c5532b40cf4c65ac279aabb13074712,troop i
black,pursuit only,louisiana-state-pd,3cf1c86a8335f0a34859f2b8d11c26e3,1ae83714471dcadbaafcbe46dacb0f40,2022,8,28,47d7c7f4b534a31a3b727a67f742318a,troop nola
black,,louisiana-state-pd,236348e07e3bd48da28d1e422be2b2f6,aa5a8ca72f69a6e293ae42016c0e51d8,2022,8,30,2c719bad0051db8d3d500340d5b66636,troop nola
white,pursuit only,louisiana-state-pd,765f285ba98ebb488de204457a1483c8,cdf491f7ab0d3f461537935b7bce9536,2023,10,19,8fedc36e5a09be4798016e75ddd12707,troop f
black,pursuit only,louisiana-state-pd,1bf07d335155297c03bd5bb6adbfacfe,4890fbdf8f0cbea23fa59fc5d3a13240,2023,6,21,3fb805c190160ee78f485140466c9c30,troop e
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,5fd878e870fdef6cf2fc22b46d5c0fee,8e12705282353135a17370a7023f9a4d,2023,8,28,c3d4bbdbce6a386b490c394d74a5ec6b,troop b
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,aef207337c1051749659a244827430b4,8e12705282353135a17370a7023f9a4d,2023,8,28,12208e89896e17542409826820185e4c,troop b
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,234899f2866be4d0d41ab69a46576931,8e12705282353135a17370a7023f9a4d,2023,8,28,2565f4601928d5475e50b739f1dfe6d4,troop b
,pursuit only,louisiana-state-pd,6f52c764556656c112a9654cca03397e,7aa957733913b9f7787a126649d6da55,2023,12,7,6f6a07331118c9fbdfedf4b9b2556235,troop i
black,pursuit only,louisiana-state-pd,42b108e0dcf75cb3199a898742017532,6e1949ea47670b4610d9936abd991dba,2023,8,2,78465ca258a8ef1b67ddd4451d33c12a,troop g
black,,louisiana-state-pd,c579b6917d3f1e8a7888001bdff1720d,6013f9644e14ae64fe0560b0d8db0d10,2023,9,26,cae0dbf0c6fb648c8170d03f0085b57e,troop a
black,,louisiana-state-pd,ac968090f8ecd0ccd9a3233d206d61a1,6013f9644e14ae64fe0560b0d8db0d10,2023,9,26,7e096a82ba191ce5c3e802ee7aa6818b,troop a
black,,louisiana-state-pd,55b4f182e623bd06c81513c1954be760,58415d5357dbaff7b18419449fd4eba7,2023,9,12,a09a1c4d217dc1dad97efb5314a0ac66,troop a
black,,louisiana-state-pd,7fd89e031212bf31de26ae81f7e17237,58415d5357dbaff7b18419449fd4eba7,2023,9,12,01be03ec5ac7e4408b02c46e57c8ade4,troop a
black,,louisiana-state-pd,a35549e1d5b08d5b3a0be3937de5319c,58415d5357dbaff7b18419449fd4eba7,2023,9,12,8c6ada8e80ed011344c40bc46f2ee4ad,troop a
white,pursuit only,louisiana-state-pd,37498db84bf82ff245febfca2a8a3b74,8c0409f07025183fe65e95e63af52312,2023,4,19,636ca6e92f9d210affe493b8667b221d,troop f
white,pursuit only,louisiana-state-pd,9a888f77310ff570d51ddb312d7fad40,d0271d80d35323dda75c24cd82c82db0,2023,1,3,df6c1abb5031a002ad1535a5dab24efc,troop l
black,,louisiana-state-pd,b884346acbdb7d7b99f921c84e1019a5,c1d7a668a7bbddfbb022a2ebdd8630cc,2023,2,26,40c1656567f2f2c9fea92b515d2fba16,troop b
,pursuit only,louisiana-state-pd,08600313a125185bea490188cb5174db,0ddebbe920f02a861934d149fcf4c96f,2023,3,21,6854cd75f88a27a7c0aa6e36c0efcbbf,troop b
black,pursuit only,louisiana-state-pd,ba980bf7ad964bf4ecdcff7294fc012f,370163460229458134cf2bcc1334f123,2023,7,12,ffbdb9fe0f08db55fb8ab91cede8ef6b,troop b
black,,louisiana-state-pd,1032e921f2dfd0208e05d6c7126632f5,ce17c6f270765c808871c275a1148b7b,2023,5,21,3f0bce2bfab45ac3af1d69a26a3309a3,troop b
black,,louisiana-state-pd,0beaa6397dcfd9c3bd5f79a4775a42ad,ce17c6f270765c808871c275a1148b7b,2023,5,21,59e5a956442596f4e9a8872dc3b01cc7,troop b
,pursuit only,louisiana-state-pd,45e330a5d47301c5d7f7e593ff13ba4a,f7955f9a933d6eb9e930ec279aa52451,2023,12,21,e1e7f641aca13d7bc6df268d2033b3a8,troop b
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,e9d142f0e44d6191eb14588aeb9a5d8e,89a4ae46f5bc9a7109386143441fca59,2023,2,19,a4ff8bfe9a4b6422c6493a17f56f84fb,troop b
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,a42ec256f8f3523089b106cdc448f333,89a4ae46f5bc9a7109386143441fca59,2023,2,19,b5e14bbff1e6a7c909a8f7cd6f67148d,troop b
black,pursuit only,louisiana-state-pd,345ee9ff6ad7387177ce8faeaec23528,df28593dc36f9f1480a4dd8ff3efc290,2023,7,8,a833d9e361f66f8aa80c4c6963b2f8d6,troop a
black,,louisiana-state-pd,820eecff907b0766913e7bee7a8fd2ef,971d3430799125ad04f184e210297c5c,2023,8,9,7582c6232776de5a3fce7e91c537c6d0,troop l
black,pursuit only,louisiana-state-pd,2c2eea227790c9ed5321660d6fc1712b,24c28f4d76489268176ee3c9f7ede4f9,2023,4,9,8efbe9f7bf045e0e74dad72997d928d8,troop l
black,pursuit only,louisiana-state-pd,ae5239010a6255d6348597eee030603b,24c28f4d76489268176ee3c9f7ede4f9,2023,4,9,7feaeec4c8aeb9640a00b7645b9b6c4c,troop l
black,pursuit only,louisiana-state-pd,c7b6258b650bcae5aa2540a860880fb7,f43a2a541136c447d81d79e9d26e4d8e,2023,3,9,8f197a9eb0b675ec2dc3df7a5f51aba7,troop i
black,,louisiana-state-pd,9e1d9d2e3402e6c3fd74d8f2a9711292,b35d68c04ce93ad230f0e1ae9ec4c18e,2023,12,28,36775667c10d173b8c3a5af34dfacb73,troop l
black,,louisiana-state-pd,5f38b5a7a83a9fa89a9801cecb5b86cf,b35d68c04ce93ad230f0e1ae9ec4c18e,2023,12,28,d67716549a2ee38352da3c7969991d62,troop l
,pursuit only,louisiana-state-pd,72c4ee34af19c12702c60d1e8d89bebb,fc86a46a2002bc924837e928328aa8aa,2023,3,17,53e10649eb140a2b7e2942703ef2819f,troop c
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,3380fa7a5907b401defa4514787da0a3,9caa2eb90a5a22fda7af0fdaf99acfd9,2023,7,6,ce66920b8cd67e8e51a6e3a60c9a84b7,troop c
hispanic,pursuit only,louisiana-state-pd,8b8a0ba0661df00d59eeaa9dbd5ee06b,9d636d802c550a4fb96f47d7e6bc7eee,2023,12,17,bd840c0357042d2cba665198e548d531,troop c
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,de9080f791cb2da21982828727623860,3250fc6236a1807b5ef8b4c42af40bef,2023,9,24,3340c93a53c3406bf14b3220910599d2,troop f
black,pursuit only,louisiana-state-pd,fbf4cfbdbae7a9ec44669e6a780ef4bc,087447f501472aecc3eee6e336f59642,2023,7,13,4f4606db1610e9a3c362d9cd9c5f2b02,troop a
black,,louisiana-state-pd,1e1127c60bad67a468b073f75f19e8a1,60dfed1091acb842c6226ebda2e3ee9c,2023,8,20,dedbd06129702a20c8048a23e5c447ca,troop c
black,,louisiana-state-pd,22a2b2838c50325e29ef6df6547dc2fa,60dfed1091acb842c6226ebda2e3ee9c,2023,8,20,f7d97fef68a6d6060b9b04dc2377d59b,troop c
black,pursuit only,louisiana-state-pd,98d61b486663d7f1ddce1396d0b4b33e,e53ad4efd6e958d8d5e2a2ec47a9ddca,2023,4,23,a430be008c721b0650bd4ea212996922,troop c
white,,louisiana-state-pd,ac8ffbee49156238c1556bfc1984783e,ffe4a0bc4d65fa133750163e7174147a,2023,1,11,2b8ec649ef9855fbc43d7d25191012eb,troop i
black,pursuit only,louisiana-state-pd,d7035972e5e92ad17aae84dfeb8f4dd1,379db6062fffcbeef2bebbc6fedea67f,2023,6,9,f23b8fe10239bbf0520215ae0b29b4ca,troop c
black,pursuit only,louisiana-state-pd,1506736af40d973654ba504f6fb97df3,dc3ec1b99e310c55ce8fbe9cd5ab0093,2023,8,23,d8c9c5ed6baebc0b485d1a91fb30bf2d,troop c
hispanic,,louisiana-state-pd,e7845be50f3729f199f4689f9e8fec5b,4be54d874121c1eabb428eb360ba2f69,2023,3,12,2aa33ed8449ca7719024ef3f82949d03,troop c
hispanic,,louisiana-state-pd,d531f390df75b1fda3aa06bc081e965b,4be54d874121c1eabb428eb360ba2f69,2023,3,12,3170d209151e324969274aa74843b4d1,troop c
,pursuit only,louisiana-state-pd,55b8d186b0220050822b0adf7bcaa7cb,2c36cc08277c28e9f07f53da74967d7b,2023,4,2,018b4e89f492b38025a699e776001dc7,troop i
white,pursuit only,louisiana-state-pd,1f4fef1588a3de67f53a8d3675debee0,555fea3b9e0e6f7a5078ea034ab6cafd,2023,4,10,17065375e65f1dca62328348ff1963e9,troop i
white,pursuit only,louisiana-state-pd,a402b093021fbeb8229b9c3449e2d107,04d1282076790eb840e3131b4bbbc0fd,2023,10,15,b111074ea43f4b30013c7f4a690799f2,troop i
white,pursuit only,louisiana-state-pd,25963168745fa65ef48efc375972e857,04d1282076790eb840e3131b4bbbc0fd,2023,10,15,6a646eb175df173f1632aad74466000f,troop i
black,,louisiana-state-pd,88c1644c461747c24aeb28fbafa71805,adef8a0668a0d1ac82e8a33987ede38b,2023,9,10,2308f57daa67add32c47dfbb77e5c540,troop e
black,,louisiana-state-pd,d092dbd4fc4fc88b508deeaf8be256a4,adef8a0668a0d1ac82e8a33987ede38b,2023,9,10,ba0a4a20593da9bfa7b3ce4d3c20963e,troop e
black,,louisiana-state-pd,20a9873c9598ccd30052de93cfffa7c4,a2456631000f5c940abb5d4621c2c283,2023,10,11,4fe038e5394bf90d9a9e3e4a20fd2809,troop g
black,pursuit only,louisiana-state-pd,02f2ce2a33208b25c9bedcee8a5a0a72,8b6aa3259af16a2604211a9bcc2b7a15,2023,10,7,23c739e749d5c11149b8510558ad1210,troop e
,pursuit only,louisiana-state-pd,0132f1852d025c5fbc2dfe1e177e0a2d,794d3aa0c2e30605ea54261bd560c724,2023,2,10,902738afa856731de2a2fb5f0dece1fe,troop b
white,pursuit only,louisiana-state-pd,0381176596300f95063ebad0ca8c1d2d,521a75bf6fccfcebd0d196da3c53e3d1,2023,10,20,eb79c4d726e3e00591a1368e6a605b66,troop b
black,pursuit only,louisiana-state-pd,b97a8dd2275c125bc17359212663bad8,21cbad9773471cafab8bfde1cf215a4d,2023,3,21,4a48c07f54a5f6fc61f08acdc470050f,troop e
black,pursuit only,louisiana-state-pd,453f078ba9f2211c5d40f6b17bfcce90,8ce65a16ac7de7ee2ed596a1baf54673,2023,4,9,71e2359c1737b51acc89d638c302a100,troop e
white,pursuit only,louisiana-state-pd,84fb1feb9956c6b4f0a9996ac9f453e6,9875f60d835ff6d3a0ca30eaedbdabcc,2023,12,17,56704ab22a2aa93ab57b78522d8fbc5e,troop e
,pursuit only,louisiana-state-pd,f37d7eba3bc82347ba1924cbf47d711b,f2114812f2fa69819273f239b86de7c8,2023,5,14,e5c9b0df3c83487ca329b90089d0f7d1,troop e
white,pursuit only,louisiana-state-pd,aa08f6963b031f20535826f36aa575dd,eb20314b045694618345886ee0c7d09e,2023,6,6,7b54e866196bcf8398ad42b41bc802fb,troop e
white,pursuit only,louisiana-state-pd,72e405eab6a0bf943d3b80d05bce32f6,21aade0496ddbc5f2b266c393bb728ff,2023,7,26,d461ac6113dca8a874c4c8dc7d983325,troop e
black,,louisiana-state-pd,36ca6f66d879e6236806e6fa247f5143,bc012b0c0bfbec783a0d9ee29c80a29e,2023,7,15,a68d8bb02ba60f956226160fa2a40d01,troop e
black,,louisiana-state-pd,2ff9e995206387bc7a929f74c5d64934,bc012b0c0bfbec783a0d9ee29c80a29e,2023,7,15,ed6de1340a0351db734936e769dd57b4,troop e
white,pursuit only,louisiana-state-pd,6abfcdfc5ee48ec37fd8799798edfbcc,b7e05f8aebd91f0c0ccc24cd1f20f7ee,2023,5,21,2e7cb9e91c02a6c9f10903772780405b,troop c
black,pursuit only,louisiana-state-pd,6f0c378e96ff4b63a475571b290a6991,ca409c90c5b0d422d7643d2747170b75,2023,6,17,65a47f3c0fdd5b6de74712511eba55d3,troop c
black,pursuit only,louisiana-state-pd,dfcb5be8da456ced847e6e04403d2d0b,b5b58caa90753c8899b6c624bef6bcd7,2023,6,13,725428dc4b29786a09ef4407e3b95acb,troop i
white,pursuit only,louisiana-state-pd,46828c0d663418f5b0767be9e92f622c,e15b36d3504d9035d4ade7072ca8330f,2023,1,16,2b16553758e57053862f2ece5ff0c587,troop a
black,pursuit only,louisiana-state-pd,af12a17dd79ba305003de525a888bc13,9361a5ea98ab9ec67cc600418ca7e587,2023,2,8,ae298a6d9a8ac767489919309c360e7d,troop g
black,pursuit only,louisiana-state-pd,64cde3503a5411df5cfea47160b73bc8,a3b1a040ac72102f9fce14f762cafac3,2023,11,19,bc65c1c2d61a6a5713515fc13a4a8ec7,troop g
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,62ac49cba356012bf8e921a8d079ca74,467a609f135f5f8e37de2ff66f7deeae,2023,12,27,753451a543b4ca2668ccf030e2cc352e,troop g
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,7409f0014a7fab37c24ed686bae3d53d,467a609f135f5f8e37de2ff66f7deeae,2023,12,27,9d6e8a68a095914c0ace5a0882da635f,troop g
black,,louisiana-state-pd,0eaa7411facd78de504fe7712f8c42fe,4199e0c7dad9303917ed72e61c6c1d50,2023,11,26,251086fcc705d8c1e0512e7334655081,troop n
black,,louisiana-state-pd,c45a0eae1f1b32317996659a27b5be23,4199e0c7dad9303917ed72e61c6c1d50,2023,11,26,d8481e23b8b653d9a71ae6290e318a63,troop n
black,,louisiana-state-pd,7f6a565c7ffe55d22aecd5b116326836,4199e0c7dad9303917ed72e61c6c1d50,2023,11,26,d6c77bee586e31db1f05bbe3836a0c51,troop n
black,,louisiana-state-pd,69192c5930d113973722b2e56971f57a,293418bc33ccde1c5652922fe3d2c247,2023,6,28,d660c68f928b70c41b3d2b2865cd047c,troop f
black,,louisiana-state-pd,a7786929a2b99be840d5dd0a54271333,293418bc33ccde1c5652922fe3d2c247,2023,6,28,e7eab7d4564b285ec40b92cfd33195ed,troop f
black,pursuit only,louisiana-state-pd,08b7db862b079e0230345ca71ab858d2,2aa5d6c68078860710bddaf4091cc08a,2023,11,10,76307d27e73e1a5019f5092de75af824,troop e
black,,louisiana-state-pd,46fcce30ce7b62505be64f60b83b3034,55afa51216de1d2374b477f2acda608f,2023,12,18,3bc32e9e5c53c816cd3356305d992ea3,troop e
black,pursuit only,louisiana-state-pd,0cc5db33bbe94c3172d1d081cab557a0,1a9913380d412189812fa0289ecd0f7a,2023,6,1,9dd9c7f8419f460e4b2fefadbb324f83,troop b
black,pursuit only,louisiana-state-pd,222560a2fa8a48902546074e4b771e7e,c9572a38792af51359d4051424a83a6c,2023,6,22,4cc2055b61d3b3c7af436ea98f6e9cdb,troop b
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,ce2c4c721ecb75b0cf81f409cca3631a,ff93d6faa5e3f3553c4f83697c1aaad9,2023,4,9,96d333fac89b61d199ccc952b46899cd,troop b
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,adf15625f854254217449809c993e457,ff93d6faa5e3f3553c4f83697c1aaad9,2023,4,9,b95ce371c857b39fdc661534cf530fdc,troop b
white,pursuit only,louisiana-state-pd,32271bac5267b5b6abd458d2ae358c27,deb2cd2d5a3b99b1cb204d3f620a89d4,2023,12,18,ac0c789e58ac708c51cb70e48246287e,troop b
white,pursuit only,louisiana-state-pd,26ee3bbb970ccb7095f81a0c40621e08,deb2cd2d5a3b99b1cb204d3f620a89d4,2023,12,18,5813f2d103938780674a728f5ea69a22,troop b
black,pursuit only,louisiana-state-pd,6e827edcfd9f4843762f7f46a50bc7ca,cf62ab9dc7b93ddd2fc3d3ce692a2332,2023,9,7,25d03b0c8a484477d8a0ca16ff955625,troop b
black,pursuit only,louisiana-state-pd,e8d8cbad44ab12c6039c4a93230db81f,cf62ab9dc7b93ddd2fc3d3ce692a2332,2023,9,7,e1485a47a427a6fdce81db3d2d092af7,troop b
black,pursuit only,louisiana-state-pd,ff5ecac6180a1a475c27c4d297b7f508,cf62ab9dc7b93ddd2fc3d3ce692a2332,2023,9,7,1ac1eb47169359edb625a5cf46e30d80,troop b
black,,louisiana-state-pd,c2430c1770e9431f3868c6ca974b0d93,118f4616f40f6917515a5b2f70f14948,2023,9,26,a07e9795fab836f105254205a9b11f94,troop b
black,,louisiana-state-pd,579deac605949f0979252f364aaab612,118f4616f40f6917515a5b2f70f14948,2023,9,26,22e30af2e5af66e5366ee123a2bb4a17,troop b
